GEOID,LAND_AREA,Tot_Population_ACS_17_21,pct_Males_ACS_17_21,Median_Age_ACS_17_21,pct_Pop_5_17_ACS_17_21,pct_Pop_18_24_ACS_17_21,pct_Pop_25_44_ACS_17_21,pct_Pop_45_64_ACS_17_21,pct_Pop_65plus_ACS_17_21,pct_Hispanic_ACS_17_21,pct_NH_White_alone_ACS_17_21,pct_NH_Blk_alone_ACS_17_21,pct_NH_AIAN_alone_ACS_17_21,pct_NH_Asian_alone_ACS_17_21,pct_NH_NHOPI_alone_ACS_17_21,pct_NH_SOR_alone_ACS_17_21,pct_NH_Multi_Races_ACS_17_21,pct_Othr_Lang_ACS_17_21,pct_Not_HS_Grad_ACS_17_21,pct_College_ACS_17_21,pct_Prs_Blw_Pov_Lev_ACS_17_21,pct_Rel_Family_HHD_ACS_17_21,pct_MrdCple_HHD_ACS_17_21,pct_Not_MrdCple_HHD_ACS_17_21,pct_HHD_PPL_Und_18_ACS_17_21,avg_Tot_Prns_in_HHD_ACS_17_21,pct_Rel_Under_6_ACS_17_21,pct_PUB_ASST_INC_ACS_17_21,Med_HHD_Inc_BG_ACS_17_21,Aggregate_HH_INC_ACS_17_21,avg_Agg_HH_INC_ACS_17_21,Tot_Housing_Units_ACS_17_21,Tot_Occp_Units_ACS_17_21,pct_Tot_Occp_Units_ACS_17_21,Occp_U_NO_PH_SRVC_ACS_17_21,pct_Occp_U_NO_PH_SRVC_ACS_17_21,phone_response_rate_cen_2020,pct_URBAN_POP_CEN_2020,pct_RURAL_POP_CEN_2020
5.3033E+11,2.962,1996,51.8,44.4,13.63,4.21,22.6,39.13,10.42,10.12,83.82,0,0,0.95,0,0,5.11,7.63,0.56,27.15,6.61,71.38,56.89,43.11,23.59,2.39,16.11,8.5,101595,89677100,107398,861,835,0.969802555,10,0.011614402,0.8,82.6,17.4
5.3033E+11,0.352,923,55.9,33.7,20.48,11.7,30.99,26.54,7.8,2.38,78.66,2.28,0,8.99,0,0,7.69,12,6.97,43.62,5.2,80.92,57.85,42.15,34.15,2.84,18.25,0,113036,43988900,135350,325,325,1,0,0,0.2,100,0
5.3033E+11,1.908,1683,53.18,42.7,11.47,2.85,33.75,31.79,15.92,16.99,64.59,0,0,17.05,0,0.59,0.77,23.2,6.78,27.43,13.61,82.46,63.3,36.7,33.19,2.46,10.82,0,116111,126476000,184906,684,684,1,10,0.014619883,0.7,87.59,12.41
5.3033E+11,1.675,1598,47.56,44.1,18.59,7.07,25.03,32.73,13.7,18.4,72.03,0,0,4.01,0,0.56,5.01,10.18,9.89,31.79,12.14,76.67,72.69,27.31,26.22,2.89,11.32,1.81,85987,66843100,120874,553,553,1,0,0,0.7,100,0
5.3033E+11,1.728,1168,43.41,49.4,17.12,3,20.46,44.52,12.16,13.18,82.79,1.03,0,0,0,0.6,2.4,1.94,1.44,32.96,2.48,87.11,79.78,20.22,34.89,2.6,7.91,0,125893,60615900,134702,450,450,1,0,0,0.2,100,0
5.3033E+11,7.023,2084,49.47,33,24.86,12.52,22.84,28.41,3.74,1.25,79.22,6.53,0,3.69,0,0,9.31,2.6,0,42.93,9.21,86.03,73.94,26.06,41.48,3.03,25.55,0,127276,113228000,164815,724,687,0.948895028,0,0,0,86.67,13.33
5.3033E+11,1.338,1374,62.95,37.8,29.33,5.02,22.34,31,10.04,25.25,72.42,0,0,0,0,2.33,0,12.81,7.69,38.69,2.84,58.09,44.3,55.7,31.07,2.53,9.81,12.13,103700,60087100,110454,544,544,1,0,0,1,98.65,1.35
5.3033E+11,10.724,1592,44.22,38.4,11.43,4.27,39.38,23.56,14.51,1.51,82.35,2.2,0.31,4.96,0,0,8.67,5.26,1.05,44.93,8.42,71.77,67.1,32.9,29.19,2.57,32.81,5.81,103253,72321000,116647,667,620,0.929535232,23,0.034482759,1.2,49.35,50.65
5.3033E+11,2.522,2044,49.85,33.1,25.68,7.58,24.27,29.7,3.72,5.09,62.62,0.68,0.59,27.89,0,0,3.13,26.79,8.23,54.88,3.42,83.36,77.71,22.29,72.37,3.3,36.63,0,126705,81527300,131708,619,619,1,0,0,0.7,91.67,8.33
5.3033E+11,0.556,1954,49.85,34.7,35.01,3.12,33.21,17.6,5.37,1.43,74.46,0.97,0.61,4.25,0,0,18.27,10.04,0,50.18,7.11,89.95,84.1,15.9,63.44,3.57,26.22,1.1,100430,75192800,137464,558,547,0.980286738,0,0,0.6,100,0
5.3033E+11,0.55,1222,51.06,25.5,33.72,6.96,36.91,12.27,2.54,0,86.66,0,0.57,6.55,0,0,6.22,11.43,0.79,43.99,0,89.22,77.84,22.16,73.35,3.66,26.17,0,131923,46306700,138643,334,334,1,0,0,0.6,100,0
5.3033E+11,0.176,1360,47.72,41.8,13.46,8.24,27.35,39.12,8.53,10,68.97,0,0,10.51,0,0,10.51,8.9,0.69,35.78,3.31,82,63.64,36.36,33.33,2.42,11.96,1.78,92227,53742400,95798,561,561,1,0,0,0.8,100,0
5.3033E+11,0.322,1436,51.39,33.5,31.06,5.78,33.15,21.24,3.9,17.48,66.36,0,0,14.9,0,0,1.25,18.52,3.82,40.26,2.23,88.1,74.37,25.63,59.5,3.29,14.55,0,139960,68644600,157081,447,437,0.977628635,0,0,0.5,100,0
5.3033E+11,0.729,1054,53.51,53.5,3.89,6.07,22.01,36.05,24.19,1.33,91.65,0,0,1.33,0,0.95,4.74,10.29,0,55.82,1.9,78.8,63.13,36.87,23.13,2.54,20.8,12.53,136019,71993300,173478,465,415,0.892473118,0,0,0.2,98.67,1.33
5.3033E+11,3.198,1760,57.16,34.5,27.78,2.1,24.89,28.81,9.49,23.86,67.67,0,1.53,0.8,0,0,6.14,25.09,1.44,35.79,0,87.71,83.79,16.21,39.76,3,18.68,0,104741,87122000,148672,619,586,0.946688207,0,0,0.7,55,45
5.3033E+11,2.015,1556,52.19,41.2,14.59,6.94,28.08,30.14,12.72,0,82.26,0.84,0,16.32,0,0,0.58,12.79,0,61.87,0,89.05,60.58,39.42,33.03,2.84,20.7,2.37,157778,96741700,176536,581,548,0.943201377,19,0.032702238,0.2,83.93,16.07
5.3033E+11,1.275,1951,48.39,33.6,11.53,6.77,31.83,25.27,8.66,11.02,47.41,15.68,0,23.99,1.9,0,0,44.82,13.25,26.81,4.13,86.1,69.33,30.67,46.29,3.7,35.18,1.14,147014,95163800,181264,541,525,0.970425139,0,0,1,100,0
5.3033E+11,0.184,2040,47.55,29.6,29.71,5.39,27.79,22.6,7.6,18.24,58.19,5,0.2,9.66,0,0.39,8.33,25.7,13.44,14.96,2.17,81.92,52.9,47.1,56.05,3.36,33.6,4.15,84803,59953800,99426,638,603,0.945141066,0,0,1.3,100,0
5.3033E+11,0.38,1075,55.16,41.1,11.35,2.98,29.21,33.58,14.23,13.12,17.02,1.3,0,58.33,0,0,10.23,65.17,17.63,32.13,1.58,93.38,85.1,14.9,42.05,3.56,29.08,3.64,124844,37770900,125069,320,302,0.94375,0,0,1.4,100,0
5.3033E+11,0.369,1630,51.78,32.8,26.01,14.6,19.2,32.64,6.07,12.52,55.64,0.55,0,30.43,0.43,0,0.43,55.85,12.92,26.17,1.66,77.55,60.5,39.5,40.33,3.39,5.9,0,92625,51621000,107320,481,481,1,38,0.079002079,1.2,100,0
5.3033E+11,0.496,1497,51.44,41,15.43,15.63,22.38,31.33,11.42,4.88,48.9,3.14,1.6,32.67,0,0,8.82,20.07,11.28,38.26,1.14,89.35,81.09,18.91,43.91,3.25,15.33,10.43,161625,69578200,151257,483,460,0.952380952,0,0,0.5,95.75,4.25
5.3033E+11,0.99,1290,50.93,43.6,16.36,7.44,26.36,32.87,15.43,2.95,90.78,0.85,0,3.18,0,0,2.25,14.57,16.93,32.4,2.71,83.84,63.58,36.42,29.31,2.78,8.74,0,121250,64266000,138504,472,464,0.983050847,9,0.019067797,0.7,85.67,14.33
5.3033E+11,0.463,1504,48.54,36.4,18.09,4.26,23.8,24.27,12.57,2.93,61.44,13.56,0,11.3,0,0,10.77,23.24,9.21,26.64,2.33,85.25,67.28,32.72,57.6,3.47,42.43,4.84,116282,54210700,124909,460,434,0.943478261,0,0,0.8,100,0
5.3033E+11,0.627,677,52.29,46.3,10.93,11.67,22.45,37.08,14.62,0,84.93,0,0,9.16,0,0,5.91,11.6,0.2,53.19,0,86.97,80.08,19.92,25.29,2.57,19.82,0,180947,50445500,193278,320,261,0.815625,0,0,1.8,95.66,4.34
5.3033E+11,0.566,1104,50.54,55.5,7.25,11.05,16.85,31.97,30.89,10.87,61.23,6.7,0.91,17.75,0,0,2.54,25.69,2.5,63.86,6.16,77.56,60.94,39.06,16.62,3.06,6.07,6.65,144453,57892400,160367,406,361,0.889162562,0,0,0.7,100,0
5.3033E+11,0.237,1025,46.93,39.4,12.59,5.27,32.59,20.29,13.85,0,49.07,36.68,3.61,8.68,0,0,1.95,5.77,0,42.54,0,68.16,68.16,31.84,26.05,2.7,29.73,0,202597,74756400,196727,417,380,0.911270983,0,0,0.2,100,0
5.3033E+11,0.411,750,53.33,55.2,8.93,3.33,13.2,42.4,26.8,0,94.8,0,0,3.33,0,0,1.87,12.25,3.4,47.41,0,63.17,51.84,48.16,15.3,2.12,18.39,0,88036,44226100,125286,385,353,0.916883117,0,0,0.6,100,0
5.3033E+11,0.663,2103,49.03,42.3,15.88,7.09,35.05,25.01,7.89,21.45,69.95,0.05,3.71,0,0,0,4.85,35.67,8.96,15.75,0.81,89.5,68.8,31.2,63.99,3.07,37.62,0,83500,59366900,86541,686,686,1,0,0,1.3,100,0
5.3033E+11,0.254,1219,46.35,49.5,15.18,3.36,19.28,41.18,17.72,21.99,57.75,7.55,0,7.71,0,0,5,29.69,3.46,61.39,4.1,61.61,59.93,40.07,43.26,2.28,15.2,1.31,127612,82848700,155147,534,534,1,0,0,2.1,100,0
5.3033E+11,0.281,1316,51.98,38.3,20.29,12.54,34.19,28.95,2.66,3.57,64.82,2.51,0,25.91,0,0,3.19,40.06,1.62,31.99,1.29,91.17,76.61,23.39,51.55,3.14,4.45,0,150368,67539500,161192,419,419,1,0,0,0.5,100,0
5.3033E+11,0.239,1758,56.37,29,31.63,8.76,23.95,24.46,4.15,25.31,53.58,0,0,15.98,0,0,5.12,20.5,1.95,47.73,2.33,90.51,90.51,9.49,51.05,3.71,29.6,0,141563,82833300,174754,474,474,1,0,0,0.7,100,0
5.3033E+11,0.308,840,39.17,44.1,12.02,9.88,23.81,36.79,11.19,5.83,85.6,0,0,5,0,0,3.57,10.93,11.44,17.25,27.62,74.14,58.88,41.12,23.05,2.62,25.21,0,76792,32646400,101702,321,321,1,0,0,0,100,0
5.3033E+11,0.555,1610,40.19,56.8,7.58,2.98,22.98,26.21,34.1,4.78,81.55,5.78,0,3.98,0,0,3.91,2.25,1.12,24.24,10.93,41.52,29.24,70.76,15.29,1.8,15.86,3.01,53830,55186400,61592,949,896,0.944151739,0,0,2,100,0
5.3033E+11,0.233,2364,53.38,40.4,25.21,7.4,28.26,30.84,6.3,4.06,65.19,2.41,0,4.53,0,0,23.82,13.72,2.26,35.51,2.12,85.67,69.13,30.87,56.43,3.49,11.03,4.87,161696,102855800,151929,677,677,1,13,0.019202363,0.4,100,0
5.3033E+11,0.44,2109,51.45,40.9,17.92,7.87,27.6,33.43,9.91,0.9,37.55,12.99,0,40.97,0,0,7.59,55.34,1.87,31.89,1.24,92.85,78.21,21.79,39.51,3.43,16.29,0,150580,83556000,135863,615,615,1,0,0,0.7,100,0
5.3033E+11,5.696,1552,50.77,52.6,13.34,4.06,17.53,39.43,21.65,12.31,77.58,0.64,0,5.61,0.45,0,3.41,9.26,2.7,45.16,1.74,88.35,81.74,18.26,18.26,2.67,9.06,1.04,134215,143368100,249336,590,575,0.974576271,0,0,0.5,52.01,47.99
5.3033E+11,3.48,1382,44.93,48.8,10.85,5.72,17.37,31.26,22.94,9.41,84.59,1.01,0,3.98,0,1.01,0,15.27,3.64,29.93,5.14,79.5,70.29,29.71,22.8,2.89,22.37,1.67,114625,58495200,122375,527,478,0.907020873,0,0,1.1,34.51,65.49
5.3033E+11,5.165,1671,58.65,42.1,26.27,9.69,17.35,32.08,12.09,2.99,90.48,0.42,0,0.54,0,0,5.57,5.28,2.24,62.26,0,90.7,78.18,21.82,51.88,2.99,8.28,0,170163,91096700,162964,559,559,1,0,0,0.4,59.64,40.36
5.3033E+11,2.128,1856,40.95,43.8,25.65,1.51,20.31,27.86,20.91,6.9,87.07,0,0,3.13,0,0,2.91,6.49,6.94,34.32,8.3,73.72,58.59,41.41,41.56,2.72,15.94,1.17,98859,93884100,137862,689,681,0.98838897,0,0,0.8,93.1,6.9
5.3033E+11,1.556,1414,51.56,46.5,15.42,2.55,20.65,42.29,11.39,10.18,77.93,7.57,0,1.84,0,0,2.48,25.36,16.27,26.36,13.86,78.66,67.24,32.76,30.82,3.03,26.58,7.11,95156,47601400,102589,497,464,0.93360161,0,0,0.6,28.38,71.62
5.3033E+11,2.523,2162,52.13,48.3,18.69,3.79,18.22,38.11,18.87,10.45,76.69,2.04,0,8.46,0,0,2.36,12.69,3.63,48.89,5.68,83.33,80.34,19.66,31.89,2.58,8.92,0.12,164000,138062300,165542,891,834,0.936026936,0,0,0.7,65.05,34.95
5.3033E+11,0.27,1561,47.34,38.7,16.27,6.15,29.53,28.32,14.03,1.15,55.16,21.72,0,6.41,6.41,0,9.16,15.9,0,46.61,3.59,57.56,46.4,53.6,22.91,2.29,13.78,0,98264,79265500,116396,702,681,0.97008547,0,0,0.7,100,0
5.3033E+11,0.101,1428,63.87,28.9,13.94,9.59,44.89,13.87,4.06,14.22,57.77,5.67,0,12.11,0,1.82,8.4,27.25,5.8,45.71,18.91,61.54,48.46,51.54,39.04,2.75,42.19,0.96,89412,59766200,114935,581,520,0.895008606,0,0,1,100,0
5.3033E+11,0.334,1161,43.15,42.3,12.49,9.65,25.84,26.27,19.9,15.68,49.01,20.84,0,8.27,0,0,6.2,20.77,5.86,25,27.39,58.18,31.78,68.22,26.77,2.14,24.92,6.51,,44870200,83402,601,538,0.895174709,26,0.043261231,2,100,0
5.3033E+11,0.354,2083,44.07,33.3,15.36,14.02,24.63,25.78,11.52,7.54,40.85,19.97,0,23.91,1.1,0,6.63,31.02,3.1,36.67,31.01,65.14,42.96,57.04,27.7,2.44,22.34,4.34,61500,68161200,80001,883,852,0.964892412,0,0,0.3,100,0
5.3033E+11,0.386,1046,52.77,53.4,15.58,6.02,18.55,29.25,29.25,2.39,53.44,9.18,0,29.45,0,0,5.54,22.38,6.45,42.06,4.88,88.19,75.88,24.12,28.64,2.58,5.13,1.76,114250,52142800,131012,398,398,1,0,0,0.9,100,0
5.3033E+11,0.595,2102,55.66,41.5,18.89,12.37,20.03,28.5,15.84,7.09,64.89,2.38,0,9.18,0,0,16.46,11.49,3.18,62.53,0.24,87.14,79.57,20.43,34.86,2.98,16.07,0,131463,96431800,137760,713,700,0.981767181,0,0,0.5,100,0
5.3033E+11,0.353,1530,45.03,35.5,23.99,1.63,39.67,15.03,12.55,11.7,68.1,0,0,17.45,0,2.75,0,39.62,9.33,33.53,10.72,64.61,50.82,49.18,35.75,2.78,45.79,0,92793,50354100,91387,551,551,1,0,0,1.1,100,0
5.3033E+11,0.334,742,47.98,44.7,14.29,0,36.66,26.01,23.05,6.2,46.09,13.34,0,32.61,0,1.75,0,38.81,0,50.47,9.97,46.81,27.42,72.58,22.71,2.06,0,0,78533,33228000,92044,361,361,1,0,0,1.5,100,0
5.3033E+11,0.18,903,48.39,52.6,9.97,4.65,24.47,30.56,27.35,6.53,60.24,1.44,0,15.95,0,0,15.84,18.38,0,36.56,0,93.98,77.41,22.59,24.4,2.72,14.1,0,135179,38505700,115981,332,332,1,0,0,1.1,100,0
5.3033E+11,0.463,1807,53.68,31.9,16.1,1.44,33.59,25.18,5.2,1.72,64.8,1.27,0.77,22.97,0,0,8.47,41.82,2.51,39.19,6.92,88.62,77.43,22.57,56.33,3.32,37.68,0,117574,79303100,145510,545,545,1,0,0,0.4,100,0
5.3033E+11,0.283,1002,52.5,53.3,6.99,6.59,25.35,39.32,20.06,1.5,71.66,6.29,1.6,14.57,0,0,4.39,18.78,2.71,55.24,0,91.77,85.54,14.46,13.47,2.5,4.62,4.74,139735,61119000,152416,441,401,0.909297052,0,0,0.4,100,0
5.3033E+11,1.669,757,46.63,55.7,6.87,9.51,12.95,37.91,32.23,13.74,82.96,0,3.3,0,0,0,0,7.3,20.83,12.72,0.13,85.8,71.92,28.08,8.83,2.39,1.1,0,,30501600,96220,317,317,1,0,0,1.3,85.06,14.94
5.3033E+11,0.753,1820,42.8,52.1,11.98,13.63,16.15,38.13,20,11.48,87.09,0,0,0.44,0,0,0.99,16.83,11.76,16.86,0.82,83.01,50.8,49.2,20.35,2.92,0.39,0,82750,61974100,99317,641,624,0.973478939,0,0,1.2,100,0
5.3033E+11,0.54,984,52.44,35.7,22.36,4.47,34.04,24.19,9.65,5.89,61.89,0,5.18,12.5,0,0,14.53,17.49,0,52.1,9.08,76.72,76.72,23.28,50.86,2.83,15.36,0,171154,56478300,162294,348,348,1,0,0,0.6,100,0
5.3033E+11,0.255,1411,50.6,48.4,20.84,4.25,19.63,32.1,20.27,3.26,63.71,0,0,20.34,0,0,12.69,20.15,1.08,40.45,4.32,92.7,83.57,16.43,45.44,2.85,8.97,1.22,139970,111448800,226062,493,493,1,0,0,0.5,100,0
5.3033E+11,0.467,1589,51.35,37.6,34.93,1.7,37.26,13.22,9.88,0.76,76.53,0.19,0,7.68,0,0,14.85,10.71,4.07,55.16,0,78.32,76.07,23.93,64.42,3.2,21.41,0,208277,100436700,205392,489,489,1,0,0,0.4,100,0
5.3033E+11,0.85,952,50.21,39.5,18.49,19.12,17.23,36.87,8.3,13.97,86.03,0,0,0,0,0,0,9.03,1.01,48.48,12.82,96.47,96.47,3.53,47.06,3.73,0,0,,55991200,219573,255,255,1,0,0,0.6,98.21,1.79
5.3033E+11,5.105,1627,51.38,49.8,13.52,6.82,18.81,33.25,22.19,7.87,81.56,6.95,0,1.04,0.61,0,1.97,4.42,4.3,36.75,3.2,80.47,58.74,41.26,28.66,2.56,13.89,1.73,86809,81610500,128520,635,635,1,12,0.018897638,0.5,0,100
5.3033E+11,5.538,1275,48.86,52.2,6.75,7.84,22.35,43.76,15.06,1.49,89.02,0,0,0.71,0.86,5.8,2.12,1.72,3.19,40.29,1.29,79,67.98,32.02,18.3,2.65,10.53,0,109767,66199400,137629,504,481,0.954365079,7,0.013888889,0.3,0,100
5.3033E+11,2.325,1822,57.14,40.7,21.41,3.57,20.42,28.54,16.63,7.52,70.47,0.38,0,13.28,0,3.73,4.61,13.15,3.77,52.22,8.56,86.7,76.92,23.08,43.43,2.92,25.88,4.81,159792,101026900,161902,648,624,0.962962963,0,0,0.4,97.88,2.12
5.3033E+11,3.371,1406,46.94,44.7,11.24,16.57,21.05,32.5,16.79,1.99,93.81,0.85,1.35,0,0,0,1.99,5.14,2.63,29.42,1.08,85.08,64.5,35.5,17.86,2.95,5.93,0,119063,92835800,195033,485,476,0.981443299,0,0,2.4,24.8,75.2
5.3033E+11,3.109,1100,54.27,42.9,29.91,4.82,18.55,32.27,14,14.36,76.36,0,0,2.91,0,0,6.36,4.11,0,60.45,2.27,88.41,88.41,11.59,38.54,2.96,2.44,0,164356,70561000,190191,379,371,0.978891821,0,0,1.3,12.93,87.07
5.3033E+11,38.173,1301,51.04,40.5,14.6,6.38,32.36,31.67,11.84,11.68,80.32,2.54,0,0.77,0,0,4.69,3.33,1.32,41.03,2.46,56.78,51.47,48.53,22.53,2.38,13.55,0,121840,98073700,179622,546,546,1,0,0,0.5,0,100
5.3033E+11,1.431,2192,58.3,45.4,18.52,8.3,12.77,41.83,9.4,3.56,72.22,11.09,0,3.6,4.56,3.33,1.64,19.99,8.2,28.44,0.87,67.41,47.9,52.1,38.64,2.71,20.15,4.57,105493,91085500,112451,839,810,0.965435042,0,0,0.7,100,0
5.3033E+11,0.174,927,56.42,39.1,18.66,14.13,29.56,23.62,10.57,24.38,56.74,3.56,0,9.39,0,0,5.93,41.34,5.08,30.96,2.16,72,57.54,42.46,38.77,2.85,27.35,0,79393,35797700,110147,357,325,0.910364146,0,0,1.4,100,0
5.3033E+11,0.319,1023,42.91,43.3,11.73,7.82,25.81,35.68,9.48,5.18,76.05,4.79,0,0,0,0,13.98,0,9.92,23.83,6.45,72.87,63.11,36.89,34.15,3.09,25.94,9.15,170192,75647000,230631,433,328,0.757505774,0,0,0.2,100,0
5.3033E+11,0.107,1145,49.69,33.1,24.28,8.12,37.82,23.58,2.79,21.05,54.06,8.12,0,5.33,0,0,11.44,29.75,4.76,20.68,3.01,60.64,54.52,45.48,56.91,3.05,40.35,3.46,100966,37002500,98411,376,376,1,0,0,1.2,100,0
5.3033E+11,0.385,1981,42.71,41.2,20.8,1.67,32.36,24.13,17.11,9.84,65.37,0,0,18.98,0,0,5.81,34.47,12.83,20.51,9.34,79.51,54.69,45.31,42.28,2.86,9.26,7.07,128228,86749300,125179,693,693,1,0,0,0.7,100,0
5.3033E+11,0.892,1015,52.71,46.7,9.16,7,22.17,42.46,14.19,10.44,70.05,6.9,2.76,6.21,0,0,3.65,14.42,1.38,37.75,1.38,85,79.5,20.5,27.75,2.54,17.35,5.5,115278,51662700,129157,400,400,1,0,0,0.6,100,0
5.3033E+11,0.697,2396,40.44,42.2,22.79,5.51,22.54,24.08,19.78,7.6,81.14,7.1,0.25,1.79,1.25,0,0.88,4.67,2.89,27.78,1.71,81.68,52.07,47.93,43.66,3.01,15.36,1.63,94250,89964300,112879,843,797,0.945432977,0,0,0.8,100,0
5.3033E+11,1.35,2170,54.56,32,15.67,8.39,32.53,19.22,17.28,3.92,84.56,0.65,0,2.3,0,0.78,7.79,10.84,0,36.05,7.82,88.07,76.02,23.98,31.45,2.84,11.61,0,107314,107707600,141163,763,763,1,0,0,0.6,100,0
5.3033E+11,2.969,979,50.36,47.3,18.49,6.03,19.82,37.39,15.42,1.84,87.84,0,0,2.86,0.61,0,6.84,3.89,4.64,41.21,1.02,87.84,78.72,21.28,40.73,2.98,10.03,6.69,146250,56409000,171456,382,329,0.861256545,0,0,0.7,3.23,96.77
5.3033E+11,0.809,1594,50.69,43.1,20.33,3.07,24.84,32.62,14.43,7.78,80.36,3.76,0.69,6.71,0,0,0.69,7.04,6.28,53.49,1.13,85.64,78.99,21.01,30.88,2.86,14.47,0,155341,88893700,159594,595,557,0.936134454,0,0,0.2,100,0
5.3033E+11,0.717,829,48.37,40.4,18.58,7.12,23.04,27.62,16.16,0,92.88,0,0,3.5,0,0,3.62,7.43,7.22,20.94,11.71,79.74,51.45,48.55,32.48,2.67,7.66,1.93,66576,28345800,91144,355,311,0.876056338,0,0,1.2,100,0
5.3033E+11,0.407,1845,56.42,41.7,19.78,10.62,23.52,30.89,11.6,0.98,93.39,0,0,1.03,2.82,0,1.79,1.01,1.64,44.66,5.82,68.87,60.97,39.03,32.74,2.98,23.19,0,136833,79743100,128618,634,620,0.977917981,0,0,0.7,100,0
5.3033E+11,0.297,1603,57.02,39.6,26.82,5.93,32.75,23.64,8.92,1.93,86.46,0.75,0,3.93,0,0,6.92,2.8,2.48,24.83,0.37,82.15,55.87,44.13,51.07,2.65,10.06,1.49,125179,70081900,115838,634,605,0.954258675,0,0,1,100,0
5.3033E+11,0.181,1225,46.53,36.3,21.63,4.9,31.02,26.69,6.86,11.59,75.27,0,0,5.06,0,0,8.08,8.33,3.29,35.9,2.04,94.28,81.74,18.26,49.05,3.34,25.43,3.27,106932,45226700,123234,367,367,1,0,0,0,100,0
5.3033E+11,0.315,1823,48.27,39.5,27.92,2.19,21.23,18.38,24.9,6.75,72.74,0,0.44,9.6,0,0,10.48,10.9,6.12,35.37,15.58,53.81,41.12,58.88,38.99,2.43,24.07,4.81,,55864900,74586,749,749,1,0,0,2,100,0
5.3033E+11,0.469,1632,57.17,36.6,23.22,6.5,35.54,23.47,5.09,0,69.49,0,0,13.11,0,0,17.4,12.21,0,54.4,3.43,77.03,68.29,31.71,43.09,3.32,21.37,0,143750,77351000,157217,492,492,1,0,0,0.5,100,0
5.3033E+11,0.271,857,56.59,47.3,15.17,8.05,15.75,46.09,10.27,9.68,76.66,2.8,0,3.38,0,0,7.47,6.85,0,62.46,0,81.03,81.03,18.97,28.62,2.76,7.14,3.54,164375,55151600,177336,311,311,1,0,0,0,100,0
5.3033E+11,0.985,2431,52.04,36.7,17.98,4.81,33.73,26.37,3.29,0,72.03,0,0.78,16.41,0,0,10.78,22.34,2.53,33.68,8.35,95.24,82.07,17.93,54.02,2.96,31.5,0,148000,148910100,181598,820,820,1,21,0.025609756,0.5,95.51,4.49
5.3033E+11,0.19,1503,61.21,30.9,28.08,2.86,36.13,17.37,7.78,1.2,80.77,0.67,0,7.05,0,0,10.31,9.96,16.94,39.2,4.86,63.54,57.5,42.5,51.46,3.13,29.51,0,139375,68474200,142655,536,480,0.895522388,0,0,0.9,100,0
5.3033E+11,0.63,1728,51.04,36.9,28.24,4.86,26.33,27.78,6.71,5.9,64.99,3.01,0,23.09,0,0,3.01,20.39,4.19,48.14,9.03,92.83,82.83,17.17,66.42,3.26,23.78,3.4,152177,84608000,159638,538,530,0.985130112,9,0.016728625,0.5,100,0
5.3033E+11,0.463,1409,51.88,37.7,22.85,6.1,28.46,27.54,11,8.23,76.44,2.56,0,6.81,0,0,5.96,9.47,0,48.52,0,90.62,79.44,20.56,44.91,2.81,14.32,0,122847,70618200,140954,501,501,1,0,0,0.3,100,0
5.3033E+11,1.597,1383,53.65,43.3,14.75,12.36,22.05,34.92,12.08,5.13,86.26,0,0,4.34,0,0.87,3.4,10.38,0,69.74,5.16,88.28,82.07,17.93,34.02,3.18,14.58,0,166546,83614800,192218,472,435,0.921610169,0,0,1.6,81.35,18.65
5.3033E+11,12.662,795,54.34,41.5,28.3,1.76,30.44,19.25,18.87,0,96.73,0,0,0.63,0,0,2.64,1.4,1.47,56.88,9.06,70.63,56.11,43.89,33,2.62,5.14,0,153875,53337600,176032,351,303,0.863247863,0,0,1.1,0,100
5.3033E+11,14.612,1275,49.41,44.2,15.69,2.27,30.04,30.2,18.12,5.49,85.65,1.1,0,1.18,0,0,6.59,4.8,2.5,51.15,3.6,84.9,80.32,19.68,35.24,2.87,8.89,0,130688,78083100,178680,437,437,1,0,0,1,16.97,83.03
5.3033E+11,1.906,1734,57.32,53.2,13.96,4.44,18.97,36.04,23.36,8.54,75.66,0.35,0,9.92,0,0,5.54,9.71,3.61,56.14,0,77.66,63.91,36.09,23.82,2.57,9.33,1.48,137639,109036400,161296,702,676,0.962962963,0,0,0.7,87.6,12.4
5.3033E+11,0.712,1277,55.76,41,5.95,5.01,37.82,31.48,17.23,5.4,77.92,0,0,13.94,0,0,2.74,21.61,3.08,57.83,2.46,48.64,46.6,53.4,11.55,1.73,9.22,2.72,94783,84008700,114142,773,736,0.952134541,0,0,0.8,100,0
5.3033E+11,0.317,1356,47.49,40.5,14.38,8.04,29.5,30.38,12.83,16.15,69.99,3.39,0,3.83,0,1.11,5.53,16.98,7.61,40.97,13.86,71.16,54.16,45.84,25.51,2.47,18.7,0,94023,57881800,106990,611,541,0.885433715,0,0,0.6,100,0
5.3033E+11,0.192,1128,48.05,38.4,14.18,4.61,44.41,25.18,10.02,22.43,70.92,0,0,4.26,0,0,2.39,25.23,8.02,45.77,27.76,37.27,37.27,62.73,18.27,2.08,8.42,4.98,65962,57001500,105169,556,542,0.974820144,19,0.034172662,1.6,100,0
5.3033E+11,0.318,1430,49.86,40,20.56,5.45,34.69,21.26,14.13,0.49,54.9,0.63,0,30.07,0,0.49,13.43,16.52,0.7,81.04,0,59.03,56.94,43.06,33.23,2.31,13.66,0,147857,152647000,246205,620,620,1,0,0,0,100,0
